onet_soc_code,title,element_id,element_name,scale_id,scale_name,category,category_description,share_pct,date,domain_source,data_source
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",81.86,08/2021,Incumbent,O*NET
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",1.13,08/2021,Incumbent,O*NET
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",0.0,08/2021,Incumbent,O*NET
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",0.0,08/2021,Incumbent,O*NET
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",0.0,08/2021,Incumbent,O*NET
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",0.0,08/2021,Incumbent,O*NET
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2021,Incumbent,O*NET
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,08/2021,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,43.5,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,28.23,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",2.02,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",12.44,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",13.81,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",0.0,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",0.0,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",0.0,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",0.0,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",0.0,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,0.0,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,51.07,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,45.25,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",3.19,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",0.48,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",0.0,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",0.0,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",0.0,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,27.38,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",40.8,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",19.19,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",0.35,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",12.27,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",0.0,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",0.0,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2025,Incumbent,O*NET
35-9021.00,Dishwashers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,63.23,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,1.84,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",12.72,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",4.54,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",2.72,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",11.92,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",2.11,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",0.92,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",0.0,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",0.0,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,0.0,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,36.13,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,59.93,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",1.82,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",0.0,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",1.19,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",0.0,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",0.92,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,12.72,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",83.35,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",3.01,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",0.92,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",0.0,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",0.0,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",0.0,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2025,Incumbent,O*NET
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,08/2025,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,18.19,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,1.09,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",0.0,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",16.64,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",8.47,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",35.56,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",16.85,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",2.02,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",0.0,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",1.18,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,0.0,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,11.92,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,17.74,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",13.7,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",34.03,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",10.11,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",1.18,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",11.32,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,15.06,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",14.59,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",26.52,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",28.1,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",0.0,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",11.3,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",4.43,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2020,Incumbent,O*NET
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,08/2020,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,8.44,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,12.51,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",6.16,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",0.0,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",0.0,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",10.64,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",28.11,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",25.89,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",8.25,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",0.0,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,0.0,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,17.82,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,35.05,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",14.43,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",4.22,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",3.4,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",0.0,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",25.08,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,16.4,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",32.96,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",4.22,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",11.67,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",6.16,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",13.55,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",13.61,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",1.42,08/2021,Incumbent,O*NET
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,08/2021,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,19.38,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,16.2,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",9.17,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",0.0,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",0.0,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",0.0,08/2023,Incumbent,O*NET
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",0.0,08/2023,Incumbent,O*NET
