onet_soc_code,title,requirement_type,element_id,element_name,importance,level,importance_n,level_n,not_relevant,date,domain_source,data_source
25-2056.00,"Special Education Teachers, Elementary School",knowledge,2.C.7.e,Philosophy and Theology,1.96,2.2,29,28,N,08/2025,Incumbent,O*NET
25-2056.00,"Special Education Teachers, Elementary School",knowledge,2.C.7.b,Foreign Language,1.87,1.67,29,29,N,08/2025,Incumbent,O*NET
25-2056.00,"Special Education Teachers, Elementary School",knowledge,2.C.5.a,Medicine and Dentistry,1.73,1.23,29,29,N,08/2025,Incumbent,O*NET
25-2056.00,"Special Education Teachers, Elementary School",knowledge,2.C.10,Transportation,1.67,0.75,29,29,N,08/2025,Incumbent,O*NET
25-2056.00,"Special Education Teachers, Elementary School",knowledge,2.C.4.c,Chemistry,1.57,0.95,29,28,N,08/2025,Incumbent,O*NET
25-2056.00,"Special Education Teachers, Elementary School",knowledge,2.C.7.c,Fine Arts,1.5,,28,,,08/2025,Incumbent,O*NET
25-2056.00,"Special Education Teachers, Elementary School",knowledge,2.C.4.b,Physics,1.5,,29,,,08/2025,Incumbent,O*NET
25-2056.00,"Special Education Teachers, Elementary School",knowledge,2.C.3.b,Engineering and Technology,1.4,,29,,,08/2025,Incumbent,O*NET
25-2056.00,"Special Education Teachers, Elementary School",knowledge,2.C.2.a,Production and Processing,1.4,,29,,,08/2025,Incumbent,O*NET
25-2056.00,"Special Education Teachers, Elementary School",knowledge,2.C.1.c,Economics and Accounting,1.33,,26,,,08/2025,Incumbent,O*NET
25-2056.00,"Special Education Teachers, Elementary School",knowledge,2.C.3.c,Design,1.28,,29,,,08/2025,Incumbent,O*NET
25-2056.00,"Special Education Teachers, Elementary School",knowledge,2.C.3.e,Mechanical,1.2,,29,,,08/2025,Incumbent,O*NET
25-2056.00,"Special Education Teachers, Elementary School",knowledge,2.C.1.d,Sales and Marketing,1.08,,28,,,08/2025,Incumbent,O*NET
25-2056.00,"Special Education Teachers, Elementary School",knowledge,2.C.2.b,Food Production,1.02,,28,,,08/2025,Incumbent,O*NET
25-2056.00,"Special Education Teachers, Elementary School",knowledge,2.C.3.d,Building and Construction,1.01,,29,,,08/2025,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.7.a,English Language,4.27,5.14,27,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.6,Education and Training,4.25,5.28,27,28,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.4.a,Mathematics,3.97,4.73,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.1.b,Administrative,3.5,4.36,28,28,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.1.e,Customer and Personal Service,3.44,4.43,28,28,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.4.e,Psychology,3.43,4.05,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.8.a,Public Safety and Security,3.39,3.4,28,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.4.f,Sociology and Anthropology,3.21,3.51,28,28,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.8.b,Law and Government,3.1,3.08,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.3.a,Computers and Electronics,2.97,3.19,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.1.a,Administration and Management,2.93,3.05,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.9.b,Communications and Media,2.84,3.25,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.1.f,Personnel and Human Resources,2.83,3.23,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.5.b,Therapy and Counseling,2.81,3.18,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.7.d,History and Archeology,2.76,3.1,28,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.7.e,Philosophy and Theology,2.72,3.19,26,28,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.9.a,Telecommunications,2.65,2.26,28,28,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.4.d,Biology,2.43,2.52,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.7.b,Foreign Language,2.36,2.27,28,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.4.g,Geography,2.29,3.22,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.10,Transportation,2.15,1.99,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.7.c,Fine Arts,2.14,2.06,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.3.c,Design,1.87,1.71,28,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.4.c,Chemistry,1.8,1.7,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.5.a,Medicine and Dentistry,1.77,1.46,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.4.b,Physics,1.72,1.39,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.1.c,Economics and Accounting,1.69,1.2,29,29,N,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.3.b,Engineering and Technology,1.65,,29,,,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.2.a,Production and Processing,1.44,,28,,,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.2.b,Food Production,1.35,,28,,,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.3.d,Building and Construction,1.28,,29,,,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.3.e,Mechanical,1.18,,29,,,08/2026,Incumbent,O*NET
25-2057.00,"Special Education Teachers, Middle School",knowledge,2.C.1.d,Sales and Marketing,1.15,,29,,,08/2026,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.6,Education and Training,4.79,5.77,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.7.a,English Language,4.61,4.92,39,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.4.e,Psychology,4.18,4.88,38,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.1.e,Customer and Personal Service,3.89,4.42,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.5.b,Therapy and Counseling,3.56,4.53,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.1.b,Administrative,3.54,4.28,39,39,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.3.a,Computers and Electronics,3.54,3.8,39,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.4.a,Mathematics,3.44,4.09,40,39,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.8.a,Public Safety and Security,3.34,3.05,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.1.a,Administration and Management,3.32,2.99,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.4.f,Sociology and Anthropology,3.28,3.98,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.8.b,Law and Government,3.08,3.2,38,39,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.1.f,Personnel and Human Resources,2.9,2.8,39,39,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.9.b,Communications and Media,2.88,2.7,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.4.g,Geography,2.58,3.27,40,39,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.7.e,Philosophy and Theology,2.44,3.44,39,39,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.4.d,Biology,2.41,2.87,39,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.7.d,History and Archeology,2.35,2.53,39,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.5.a,Medicine and Dentistry,2.27,2.05,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.7.b,Foreign Language,2.2,2.0,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.9.a,Telecommunications,2.19,1.37,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.10,Transportation,2.18,1.71,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.3.b,Engineering and Technology,2.09,1.64,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.4.c,Chemistry,2.08,1.78,39,39,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.3.c,Design,2.08,2.1,39,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.1.c,Economics and Accounting,2.02,1.34,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.4.b,Physics,2.0,1.69,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.2.a,Production and Processing,1.91,1.59,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.7.c,Fine Arts,1.83,1.56,40,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.3.e,Mechanical,1.8,1.25,39,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.1.d,Sales and Marketing,1.8,1.38,39,40,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.2.b,Food Production,1.63,1.39,39,39,N,08/2025,Incumbent,O*NET
25-2058.00,"Special Education Teachers, Secondary School",knowledge,2.C.3.d,Building and Construction,1.5,,40,,,08/2025,Incumbent,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.6,Education and Training,4.82,6.18,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.4.e,Psychology,3.95,5.45,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.7.a,English Language,3.45,4.77,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.1.b,Administrative,3.41,4.5,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.8.b,Law and Government,3.41,3.59,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.8.a,Public Safety and Security,3.14,3.45,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.1.e,Customer and Personal Service,3.0,3.73,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.4.f,Sociology and Anthropology,3.0,3.32,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.9.b,Communications and Media,2.68,3.09,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.1.a,Administration and Management,2.64,3.05,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.5.b,Therapy and Counseling,2.64,3.5,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.5.a,Medicine and Dentistry,2.36,2.41,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.3.a,Computers and Electronics,2.27,2.82,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.4.a,Mathematics,2.27,2.91,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.1.f,Personnel and Human Resources,2.23,2.23,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.4.d,Biology,2.18,2.09,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.3.b,Engineering and Technology,2.09,1.91,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.7.c,Fine Arts,2.09,2.0,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.3.c,Design,2.05,1.77,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.7.b,Foreign Language,2.0,2.0,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.7.e,Philosophy and Theology,2.0,1.77,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.10,Transportation,2.0,1.68,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.4.b,Physics,1.91,1.59,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.9.a,Telecommunications,1.68,1.27,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.3.e,Mechanical,1.64,1.0,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.2.a,Production and Processing,1.64,1.18,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.1.d,Sales and Marketing,1.62,1.33,21,21,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.1.c,Economics and Accounting,1.59,1.14,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.4.g,Geography,1.41,0.91,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.4.c,Chemistry,1.32,0.82,22,22,N,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.3.d,Building and Construction,1.27,0.64,22,22,Y,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.7.d,History and Archeology,1.27,0.45,22,22,Y,08/2026,Occupational Expert,O*NET
25-2059.01,Adapted Physical Education Specialists,knowledge,2.C.2.b,Food Production,1.18,0.18,22,22,Y,08/2026,Occupational Expert,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.7.a,English Language,4.42,5.67,21,21,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.6,Education and Training,3.91,4.51,21,21,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.1.e,Customer and Personal Service,3.51,4.6,21,21,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.1.b,Administrative,3.17,3.52,21,20,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.1.a,Administration and Management,2.91,3.02,21,21,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.4.a,Mathematics,2.75,3.0,20,20,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.4.e,Psychology,2.67,3.07,21,21,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.4.f,Sociology and Anthropology,2.61,3.28,21,21,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.3.a,Computers and Electronics,2.49,2.77,21,21,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.9.b,Communications and Media,2.27,2.19,20,20,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.7.d,History and Archeology,2.26,3.04,20,20,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.4.g,Geography,2.25,3.7,20,21,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.5.b,Therapy and Counseling,2.17,2.38,20,20,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.8.b,Law and Government,2.02,1.82,20,20,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.7.e,Philosophy and Theology,1.96,2.69,20,20,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.8.a,Public Safety and Security,1.91,1.32,21,21,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.1.f,Personnel and Human Resources,1.81,1.31,21,21,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.7.b,Foreign Language,1.76,1.86,19,20,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.7.c,Fine Arts,1.56,0.89,20,20,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.4.d,Biology,1.55,1.08,21,21,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.1.d,Sales and Marketing,1.53,0.74,21,21,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.9.a,Telecommunications,1.44,0.66,20,20,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.4.c,Chemistry,1.4,0.7,20,20,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.1.c,Economics and Accounting,1.34,,20,,,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.10,Transportation,1.26,0.56,18,18,N,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.4.b,Physics,1.17,,20,,,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.3.c,Design,1.13,,19,,,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.5.a,Medicine and Dentistry,1.12,,21,,,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.3.b,Engineering and Technology,1.06,,21,,,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.2.a,Production and Processing,1.04,,21,,,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.3.d,Building and Construction,1.0,0.0,20,20,Y,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.2.b,Food Production,1.0,0.0,21,21,Y,08/2018,Incumbent,O*NET
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",knowledge,2.C.3.e,Mechanical,1.0,0.0,19,19,Y,08/2018,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.6,Education and Training,4.27,5.7,24,24,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.1.e,Customer and Personal Service,3.49,4.09,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.7.a,English Language,3.25,4.31,23,23,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.4.f,Sociology and Anthropology,2.48,2.69,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.3.a,Computers and Electronics,2.46,2.63,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.4.e,Psychology,2.45,3.08,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.7.b,Foreign Language,2.44,2.24,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.4.a,Mathematics,2.44,2.28,24,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.9.b,Communications and Media,2.43,2.47,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.1.d,Sales and Marketing,2.42,2.21,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.4.g,Geography,2.19,2.31,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.7.c,Fine Arts,2.17,2.11,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.1.a,Administration and Management,2.07,1.82,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.8.a,Public Safety and Security,2.04,1.55,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.1.b,Administrative,2.02,2.17,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.8.b,Law and Government,1.92,2.07,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.4.b,Physics,1.89,,25,,,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.7.e,Philosophy and Theology,1.69,1.44,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.1.f,Personnel and Human Resources,1.68,1.48,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.5.b,Therapy and Counseling,1.66,1.43,24,24,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.7.d,History and Archeology,1.64,,25,,,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.3.b,Engineering and Technology,1.61,,25,,,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.2.a,Production and Processing,1.57,1.32,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.3.e,Mechanical,1.56,1.37,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.4.d,Biology,1.48,0.57,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.5.a,Medicine and Dentistry,1.42,0.82,24,24,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.10,Transportation,1.4,0.73,25,25,N,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.9.a,Telecommunications,1.26,0.26,25,25,Y,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.1.c,Economics and Accounting,1.23,,25,,,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.4.c,Chemistry,1.19,,25,,,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.3.c,Design,1.11,,25,,,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.2.b,Food Production,1.02,,25,,,08/2019,Incumbent,O*NET
25-3021.00,Self-Enrichment Teachers,knowledge,2.C.3.d,Building and Construction,1.01,,25,,,08/2019,Incumbent,O*NET
25-3031.00,"Substitute Teachers, Short-Term",knowledge,2.C.7.a,English Language,4.09,4.51,34,34,N,08/2025,Incumbent,O*NET
25-3031.00,"Substitute Teachers, Short-Term",knowledge,2.C.6,Education and Training,3.29,3.21,33,33,N,08/2025,Incumbent,O*NET
25-3031.00,"Substitute Teachers, Short-Term",knowledge,2.C.8.a,Public Safety and Security,3.18,2.62,34,34,N,08/2025,Incumbent,O*NET
25-3031.00,"Substitute Teachers, Short-Term",knowledge,2.C.1.e,Customer and Personal Service,3.04,3.48,34,34,N,08/2025,Incumbent,O*NET
25-3031.00,"Substitute Teachers, Short-Term",knowledge,2.C.3.a,Computers and Electronics,2.94,3.15,33,33,N,08/2025,Incumbent,O*NET
25-3031.00,"Substitute Teachers, Short-Term",knowledge,2.C.4.a,Mathematics,2.8,2.49,33,34,N,08/2025,Incumbent,O*NET
25-3031.00,"Substitute Teachers, Short-Term",knowledge,2.C.4.e,Psychology,2.79,2.62,34,33,N,08/2025,Incumbent,O*NET
