anzsco_code,anzsco_title,state,date,vacancies
8995,Printing Assistants and Table Workers,QLD,2026-07-01,12
8996,Recycling and Rubbish Collectors,QLD,2026-07-01,7.33333
8997,Vending Machine Attendants,QLD,2026-07-01,2.33333
8999,Other Miscellaneous Labourers,QLD,2026-07-01,1219
0,South Australia Total,SA,2026-07-01,14373
1111,Chief Executives and Managing Directors,SA,2026-07-01,25.33333
1112,General Managers,SA,2026-07-01,45.33333
1211,Aquaculture Farmers,SA,2026-07-01,0.33333
1212,Crop Farmers,SA,2026-07-01,5.66667
1213,Livestock Farmers,SA,2026-07-01,5.66667
1214,Mixed Crop and Livestock Farmers,SA,2026-07-01,9.33333
1311,Advertising and Sales Managers,SA,2026-07-01,231.33333
1321,Corporate Services Managers,SA,2026-07-01,62
1322,Finance Managers,SA,2026-07-01,44
1323,Human Resource Managers,SA,2026-07-01,30.33333
1324,Policy and Planning Managers,SA,2026-07-01,97
1325,Research and Development Managers,SA,2026-07-01,4.33333
1331,Construction Managers,SA,2026-07-01,266.66667
1332,Engineering Managers,SA,2026-07-01,21
1333,"Importers, Exporters and Wholesalers",SA,2026-07-01,1
1334,Manufacturers,SA,2026-07-01,1.33333
1335,Production Managers,SA,2026-07-01,81.33333
1336,"Supply, Distribution and Procurement Managers",SA,2026-07-01,31
1341,Child Care Centre Managers,SA,2026-07-01,21.66667
1342,Health and Welfare Services Managers,SA,2026-07-01,31.66667
1343,School Principals,SA,2026-07-01,9.66667
1344,Other Education Managers,SA,2026-07-01,4.33333
1351,ICT Managers,SA,2026-07-01,29.33333
1399,Other Specialist Managers,SA,2026-07-01,50.33333
1411,Cafe and Restaurant Managers,SA,2026-07-01,36.33333
1412,Caravan Park and Camping Ground Managers,SA,2026-07-01,1
1413,Hotel and Motel Managers,SA,2026-07-01,55.66667
1414,Licensed Club Managers,SA,2026-07-01,9.66667
1419,Other Accommodation and Hospitality Managers,SA,2026-07-01,8.66667
1421,Retail Managers,SA,2026-07-01,240
1491,"Amusement, Fitness and Sports Centre Managers",SA,2026-07-01,21.66667
1492,Call or Contact Centre and Customer Service Managers,SA,2026-07-01,39
1493,Conference and Event Organisers,SA,2026-07-01,21.66667
1494,Transport Services Managers,SA,2026-07-01,14.33333
1499,"Other Hospitality, Retail and Service Managers",SA,2026-07-01,50
2111,"Actors, Dancers and Other Entertainers",SA,2026-07-01,19.33333
2112,Music Professionals,SA,2026-07-01,0.33333
2113,Photographers,SA,2026-07-01,1
2114,Visual Arts and Crafts Professionals,SA,2026-07-01,0
2121,"Artistic Directors, and Media Producers and Presenters",SA,2026-07-01,0.33333
2122,"Authors, and Book and Script Editors",SA,2026-07-01,5.33333
2123,"Film, Television, Radio and Stage Directors",SA,2026-07-01,5
2124,Journalists and Other Writers,SA,2026-07-01,47.33333
2211,Accountants,SA,2026-07-01,165.33333
2212,"Auditors, Company Secretaries and Corporate Treasurers",SA,2026-07-01,40.33333
2221,Financial Brokers,SA,2026-07-01,18.66667
2222,Financial Dealers,SA,2026-07-01,1.33333
2223,Financial Investment Advisers and Managers,SA,2026-07-01,39.33333
2231,Human Resource Professionals,SA,2026-07-01,147.66667
2232,ICT Trainers,SA,2026-07-01,0
2233,Training and Development Professionals,SA,2026-07-01,53.66667
2241,"Actuaries, Mathematicians and Statisticians",SA,2026-07-01,4
2242,"Archivists, Curators and Records Managers",SA,2026-07-01,9
2243,Economists,SA,2026-07-01,0
2244,Intelligence and Policy Analysts,SA,2026-07-01,31.33333
2245,Land Economists and Valuers,SA,2026-07-01,4.33333
2246,Librarians,SA,2026-07-01,3
2247,Management and Organisation Analysts,SA,2026-07-01,38
2249,Other Information and Organisation Professionals,SA,2026-07-01,24
2251,Advertising and Marketing Professionals,SA,2026-07-01,69
2252,ICT Sales Professionals,SA,2026-07-01,1
2253,Public Relations Professionals,SA,2026-07-01,34.66667
2254,Technical Sales Representatives,SA,2026-07-01,20.33333
2311,Air Transport Professionals,SA,2026-07-01,5
2312,Marine Transport Professionals,SA,2026-07-01,4.66667
2321,Architects and Landscape Architects,SA,2026-07-01,21
2322,Surveyors and Spatial Scientists,SA,2026-07-01,21.33333
2323,"Fashion, Industrial and Jewellery Designers",SA,2026-07-01,3.33333
2324,"Graphic and Web Designers, and Illustrators",SA,2026-07-01,17.33333
2325,Interior Designers,SA,2026-07-01,12
2326,Urban and Regional Planners,SA,2026-07-01,11.33333
2331,Chemical and Materials Engineers,SA,2026-07-01,5
2332,Civil Engineering Professionals,SA,2026-07-01,141.66667
2333,Electrical Engineers,SA,2026-07-01,34.33333
2334,Electronics Engineers,SA,2026-07-01,6.33333
2335,"Industrial, Mechanical and Production Engineers",SA,2026-07-01,61.66667
2336,Mining Engineers,SA,2026-07-01,37.66667
2339,Other Engineering Professionals,SA,2026-07-01,23.33333
2341,Agricultural and Forestry Scientists,SA,2026-07-01,4
2342,"Chemists, and Food and Wine Scientists",SA,2026-07-01,4.33333
2343,Environmental Scientists,SA,2026-07-01,20.66667
2344,Geologists and Geophysicists,SA,2026-07-01,8.33333
2345,Life Scientists,SA,2026-07-01,18.33333
2346,Medical Laboratory Scientists,SA,2026-07-01,12.66667
2347,Veterinarians,SA,2026-07-01,8
2349,Other Natural and Physical Science Professionals,SA,2026-07-01,5.33333
2411,Early Childhood (Pre-primary School) Teachers,SA,2026-07-01,41.33333
2412,Primary School Teachers,SA,2026-07-01,14
2413,Middle School Teachers (Aus) / Intermediate School Teachers (NZ),SA,2026-07-01,1.66667
2414,Secondary School Teachers,SA,2026-07-01,14.66667
2415,Special Education Teachers,SA,2026-07-01,2.66667
2421,University Lecturers and Tutors,SA,2026-07-01,18
2422,Vocational Education Teachers (Aus) / Polytechnic Teachers (NZ),SA,2026-07-01,2
2491,Education Advisers and Reviewers,SA,2026-07-01,3
2492,Private Tutors and Teachers,SA,2026-07-01,3.33333
2493,Teachers of English to Speakers of Other Languages,SA,2026-07-01,0
2511,Nutrition Professionals,SA,2026-07-01,15.33333
2512,Medical Imaging Professionals,SA,2026-07-01,60
2513,Occupational and Environmental Health Professionals,SA,2026-07-01,68.66667
2514,Optometrists and Orthoptists,SA,2026-07-01,8
2515,Pharmacists,SA,2026-07-01,61.33333
2519,Other Health Diagnostic and Promotion Professionals,SA,2026-07-01,3
2521,Chiropractors and Osteopaths,SA,2026-07-01,0.66667
2522,Complementary Health Therapists,SA,2026-07-01,10.66667
2523,Dental Practitioners,SA,2026-07-01,41.66667
2524,Occupational Therapists,SA,2026-07-01,137
2525,Physiotherapists,SA,2026-07-01,97.66667
2526,Podiatrists,SA,2026-07-01,21.33333
2527,Audiologists and Speech Pathologists/Therapists,SA,2026-07-01,45.33333
2531,General Practitioners and Resident Medical Officers,SA,2026-07-01,294.66667
2532,Anaesthetists,SA,2026-07-01,2.33333
2533,Specialist Physicians,SA,2026-07-01,33.33333
2534,Psychiatrists,SA,2026-07-01,11.33333
2535,Surgeons,SA,2026-07-01,1
2539,Other Medical Practitioners,SA,2026-07-01,24.66667
2541,Midwives,SA,2026-07-01,25.66667
2542,Nurse Educators and Researchers,SA,2026-07-01,9.66667
2543,Nurse Managers,SA,2026-07-01,19
2544,Registered Nurses,SA,2026-07-01,711.33333
2611,ICT Business and Systems Analysts,SA,2026-07-01,91
2612,Multimedia Specialists and Web Developers,SA,2026-07-01,2.33333
2613,Software and Applications Programmers,SA,2026-07-01,162.33333
2621,"Database and Systems Administrators, and ICT Security Specialists",SA,2026-07-01,32
2631,Computer Network Professionals,SA,2026-07-01,24.66667
2632,ICT Support and Test Engineers,SA,2026-07-01,26
2633,Telecommunications Engineering Professionals,SA,2026-07-01,7.33333
2711,Barristers,SA,2026-07-01,4.33333
2713,Solicitors,SA,2026-07-01,64
2721,Counsellors,SA,2026-07-01,23.33333
2722,Ministers of Religion,SA,2026-07-01,5.33333
2723,Psychologists,SA,2026-07-01,42.33333
2724,Social Professionals,SA,2026-07-01,17
2725,Social Workers,SA,2026-07-01,103
2726,"Welfare, Recreation and Community Arts Workers",SA,2026-07-01,157.33333
3111,Agricultural Technicians,SA,2026-07-01,7
3112,Medical Technicians,SA,2026-07-01,36.33333
3113,Primary Products Inspectors,SA,2026-07-01,2
3114,Science Technicians,SA,2026-07-01,11
3121,"Architectural, Building and Surveying Technicians",SA,2026-07-01,127
3122,Civil Engineering Draftspersons and Technicians,SA,2026-07-01,12.66667
3123,Electrical Engineering Draftspersons and Technicians,SA,2026-07-01,14.33333
3124,Electronic Engineering Draftspersons and Technicians,SA,2026-07-01,3
3125,Mechanical Engineering Draftspersons and Technicians,SA,2026-07-01,15.66667
3126,Safety Inspectors,SA,2026-07-01,19.33333
3129,Other Building and Engineering Technicians,SA,2026-07-01,38
3131,ICT Support Technicians,SA,2026-07-01,47.66667
3132,Telecommunications Technical Specialists,SA,2026-07-01,2
3211,Automotive Electricians,SA,2026-07-01,17.33333
3212,Motor Mechanics,SA,2026-07-01,241
3221,"Metal Casting, Forging and Finishing Trades Workers",SA,2026-07-01,0.33333
3222,Sheetmetal Trades Workers,SA,2026-07-01,19.33333
3223,Structural Steel and Welding Trades Workers,SA,2026-07-01,118.33333
3231,Aircraft Maintenance Engineers,SA,2026-07-01,11.66667
3232,Metal Fitters and Machinists,SA,2026-07-01,201.66667
3233,Precision Metal Trades Workers,SA,2026-07-01,5.66667
3234,Toolmakers and Engineering Patternmakers,SA,2026-07-01,2
3241,Panelbeaters,SA,2026-07-01,20
3242,Vehicle Body Builders and Trimmers,SA,2026-07-01,0.33333
3243,Vehicle Painters,SA,2026-07-01,1.66667
3311,Bricklayers and Stonemasons,SA,2026-07-01,4
3312,Carpenters and Joiners,SA,2026-07-01,80.33333
3321,Floor Finishers,SA,2026-07-01,3.33333
3322,Painting Trades Workers,SA,2026-07-01,34.66667
3331,Glaziers,SA,2026-07-01,3.66667
3332,Plasterers,SA,2026-07-01,6
3333,Roof Tilers,SA,2026-07-01,10
3334,Wall and Floor Tilers,SA,2026-07-01,6
3341,Plumbers,SA,2026-07-01,100.33333
3411,Electricians,SA,2026-07-01,233.66667
3421,Airconditioning and Refrigeration Mechanics,SA,2026-07-01,29
3422,Electrical Distribution Trades Workers,SA,2026-07-01,5.33333
3423,Electronics Trades Workers,SA,2026-07-01,4
3424,Telecommunications Trades Workers,SA,2026-07-01,7.33333
3511,Bakers and Pastrycooks,SA,2026-07-01,27
3512,Butchers and Smallgoods Makers,SA,2026-07-01,10.33333
3513,Chefs,SA,2026-07-01,201.33333
3514,Cooks,SA,2026-07-01,82.66667
3611,Animal Attendants and Trainers,SA,2026-07-01,9
3612,Shearers,SA,2026-07-01,0
3613,Veterinary Nurses,SA,2026-07-01,8.66667
3621,Florists,SA,2026-07-01,1.66667
3622,Gardeners,SA,2026-07-01,67.33333
3623,Greenkeepers,SA,2026-07-01,12.33333
3624,Nurserypersons,SA,2026-07-01,4
3911,Hairdressers,SA,2026-07-01,31
3921,"Binders, Finishers and Screen Printers",SA,2026-07-01,1
3922,Graphic Pre-press Trades Workers,SA,2026-07-01,2
3923,Printers,SA,2026-07-01,3
3931,Canvas and Leather Goods Makers,SA,2026-07-01,0
3932,Clothing Trades Workers,SA,2026-07-01,0.33333
3933,Upholsterers,SA,2026-07-01,1
3941,Cabinetmakers,SA,2026-07-01,20.33333
3942,Wood Machinists and Other Wood Trades Workers,SA,2026-07-01,2.66667
3991,Boat Builders and Shipwrights,SA,2026-07-01,0.66667
3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",SA,2026-07-01,3.66667
3993,"Gallery, Library and Museum Technicians",SA,2026-07-01,1
3994,Jewellers,SA,2026-07-01,2
3995,Performing Arts Technicians,SA,2026-07-01,2.33333
3996,Signwriters,SA,2026-07-01,0.66667
3999,Other Miscellaneous Technicians and Trades Workers,SA,2026-07-01,74
4111,Ambulance Officers and Paramedics,SA,2026-07-01,2.66667
4112,"Dental Hygienists, Technicians and Therapists",SA,2026-07-01,23.66667
4113,Diversional Therapists,SA,2026-07-01,4.33333
4114,Enrolled and Mothercraft Nurses,SA,2026-07-01,142.66667
4115,Indigenous Health Workers,SA,2026-07-01,2
4116,Massage Therapists,SA,2026-07-01,12.66667
4117,Welfare Support Workers,SA,2026-07-01,84
4211,Child Carers,SA,2026-07-01,164
4221,Education Aides,SA,2026-07-01,89
4231,Aged and Disabled Carers,SA,2026-07-01,286
4232,Dental Assistants,SA,2026-07-01,72.33333
4233,Nursing Support and Personal Care Workers,SA,2026-07-01,111
4234,Special Care Workers,SA,2026-07-01,9.66667
4311,Bar Attendants and Baristas,SA,2026-07-01,57.66667
4312,Cafe Workers,SA,2026-07-01,31.33333
4313,Gaming Workers,SA,2026-07-01,11.66667
4314,Hotel Service Managers,SA,2026-07-01,8.33333
4315,Waiters,SA,2026-07-01,61
4412,Fire and Emergency Workers,SA,2026-07-01,2.33333
4413,Police,SA,2026-07-01,3
4421,Prison Officers,SA,2026-07-01,2
4422,Security Officers and Guards,SA,2026-07-01,61.66667
4511,Beauty Therapists,SA,2026-07-01,19
4512,Driving Instructors,SA,2026-07-01,0.66667
4513,Funeral Workers,SA,2026-07-01,5.33333
4514,"Gallery, Museum and Tour Guides",SA,2026-07-01,7
4515,Personal Care Consultants,SA,2026-07-01,0
4516,Tourism and Travel Advisers,SA,2026-07-01,19.66667
4517,Travel Attendants,SA,2026-07-01,2.66667
4521,Fitness Instructors,SA,2026-07-01,25.33333
4522,Outdoor Adventure Guides,SA,2026-07-01,1
4523,"Sports Coaches, Instructors and Officials",SA,2026-07-01,69.66667
4524,Sportspersons,SA,2026-07-01,5.33333
5111,"Contract, Program and Project Administrators",SA,2026-07-01,128.66667
5121,Office Managers,SA,2026-07-01,59.33333
5122,Practice Managers,SA,2026-07-01,18.66667
5211,Personal Assistants,SA,2026-07-01,22
5212,Secretaries,SA,2026-07-01,64
5311,General Clerks,SA,2026-07-01,731.66667
5321,Keyboard Operators,SA,2026-07-01,11
5411,Call or Contact Centre Workers,SA,2026-07-01,118.33333
5412,Information Officers,SA,2026-07-01,25.33333
5421,Receptionists,SA,2026-07-01,174
5511,Accounting Clerks,SA,2026-07-01,93.66667
5512,Bookkeepers,SA,2026-07-01,16.66667
5513,Payroll Clerks,SA,2026-07-01,63.66667
5521,Bank Workers,SA,2026-07-01,50
5522,Credit and Loans Officers,SA,2026-07-01,81.33333
5523,"Insurance, Money Market and Statistical Clerks",SA,2026-07-01,2
5611,Betting Clerks,SA,2026-07-01,0
5612,Couriers and Postal Deliverers,SA,2026-07-01,33.66667
5613,Filing and Registry Clerks,SA,2026-07-01,11
5614,Mail Sorters,SA,2026-07-01,0.66667
5615,Survey Interviewers,SA,2026-07-01,33
5616,Switchboard Operators,SA,2026-07-01,0.33333
5619,Other Clerical and Office Support Workers,SA,2026-07-01,4.66667
5911,Purchasing and Supply Logistics Clerks,SA,2026-07-01,153.33333
5912,Transport and Despatch Clerks,SA,2026-07-01,58.33333
5991,Conveyancers and Legal Executives,SA,2026-07-01,15
5992,Court and Legal Clerks,SA,2026-07-01,11.66667
5993,Debt Collectors,SA,2026-07-01,13.33333
5994,Human Resource Clerks,SA,2026-07-01,8
5995,Inspectors and Regulatory Officers,SA,2026-07-01,71.33333
5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",SA,2026-07-01,37
5997,Library Assistants,SA,2026-07-01,1.33333
5999,Other Miscellaneous Clerical and Administrative Workers,SA,2026-07-01,16.33333
6111,"Auctioneers, and Stock and Station Agents",SA,2026-07-01,0
6112,Insurance Agents,SA,2026-07-01,23.66667
6113,Sales Representatives,SA,2026-07-01,148
6121,Real Estate Sales Agents,SA,2026-07-01,93
6211,Sales Assistants (General),SA,2026-07-01,604
6212,ICT Sales Assistants,SA,2026-07-01,0
6213,Motor Vehicle and Vehicle Parts Salespersons,SA,2026-07-01,60
6214,Pharmacy Sales Assistants,SA,2026-07-01,42.66667
6215,Retail Supervisors,SA,2026-07-01,11
6216,Service Station Attendants,SA,2026-07-01,1.66667
6217,Street Vendors and Related Salespersons,SA,2026-07-01,0.33333
6219,Other Sales Assistants and Salespersons,SA,2026-07-01,5.33333
6311,Checkout Operators and Office Cashiers,SA,2026-07-01,11.66667
6391,Models and Sales Demonstrators,SA,2026-07-01,57.33333
6392,Retail and Wool Buyers,SA,2026-07-01,1.33333
6393,Telemarketers,SA,2026-07-01,1.33333
6394,Ticket Salespersons,SA,2026-07-01,2
6395,Visual Merchandisers,SA,2026-07-01,3.33333
6399,Other Sales Support Workers,SA,2026-07-01,26.66667
7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",SA,2026-07-01,0
7112,Industrial Spraypainters,SA,2026-07-01,15.66667
7113,Paper and Wood Processing Machine Operators,SA,2026-07-01,0.66667
7114,Photographic Developers and Printers,SA,2026-07-01,0
7115,Plastics and Rubber Production Machine Operators,SA,2026-07-01,4
7116,Sewing Machinists,SA,2026-07-01,10
7117,Textile and Footwear Production Machine Operators,SA,2026-07-01,0.33333
7119,Other Machine Operators,SA,2026-07-01,77.33333
7121,"Crane, Hoist and Lift Operators",SA,2026-07-01,27.33333
7122,"Drillers, Miners and Shot Firers",SA,2026-07-01,48.33333
7123,Engineering Production Workers,SA,2026-07-01,14
7129,Other Stationary Plant Operators,SA,2026-07-01,36
7211,"Agricultural, Forestry and Horticultural Plant Operators",SA,2026-07-01,6
7212,Earthmoving Plant Operators,SA,2026-07-01,110
7213,Forklift Drivers,SA,2026-07-01,124.66667
7219,Other Mobile Plant Operators,SA,2026-07-01,22.66667
7311,Automobile Drivers,SA,2026-07-01,12.33333
7312,Bus and Coach Drivers,SA,2026-07-01,27.33333
7313,Train and Tram Drivers,SA,2026-07-01,4
7321,Delivery Drivers,SA,2026-07-01,79
7331,Truck Drivers,SA,2026-07-01,212.66667
7411,Storepersons,SA,2026-07-01,174.66667
8111,Car Detailers,SA,2026-07-01,13.66667
8112,Commercial Cleaners,SA,2026-07-01,166.33333
8113,Domestic Cleaners,SA,2026-07-01,6.66667
8114,Housekeepers,SA,2026-07-01,55.33333
8115,Laundry Workers,SA,2026-07-01,5
8116,Other Cleaners,SA,2026-07-01,5.66667
8211,Building and Plumbing Labourers,SA,2026-07-01,88
8212,Concreters,SA,2026-07-01,12.33333
8213,Fencers,SA,2026-07-01,4.33333
8214,Insulation and Home Improvement Installers,SA,2026-07-01,10.66667
8215,Paving and Surfacing Labourers,SA,2026-07-01,1
8216,Railway Track Workers,SA,2026-07-01,1.33333
8217,Structural Steel Construction Workers,SA,2026-07-01,23.33333
8219,Other Construction and Mining Labourers,SA,2026-07-01,5
8311,Food and Drink Factory Workers,SA,2026-07-01,22
8312,"Meat Boners and Slicers, and Slaughterers",SA,2026-07-01,3
8313,"Meat, Poultry and Seafood Process Workers",SA,2026-07-01,2
8321,Packers,SA,2026-07-01,43.33333
8322,Product Assemblers,SA,2026-07-01,18
8391,Metal Engineering Process Workers,SA,2026-07-01,2
8392,Plastics and Rubber Factory Workers,SA,2026-07-01,0
8393,Product Quality Controllers,SA,2026-07-01,31
8394,Timber and Wood Process Workers,SA,2026-07-01,4
8399,Other Factory Process Workers,SA,2026-07-01,33.33333
8411,Aquaculture Workers,SA,2026-07-01,0
8412,Crop Farm Workers,SA,2026-07-01,6
8413,Forestry and Logging Workers,SA,2026-07-01,2.33333
8414,Garden and Nursery Labourers,SA,2026-07-01,23.66667
8415,Livestock Farm Workers,SA,2026-07-01,11.33333
8416,Mixed Crop and Livestock Farm Workers,SA,2026-07-01,14
8419,"Other Farm, Forestry and Garden Workers",SA,2026-07-01,8.66667
8511,Fast Food Cooks,SA,2026-07-01,3.66667
8512,Food Trades Assistants,SA,2026-07-01,7.66667
8513,Kitchenhands,SA,2026-07-01,68
8911,Freight and Furniture Handlers,SA,2026-07-01,12
8912,Shelf Fillers,SA,2026-07-01,6.66667
8991,Caretakers,SA,2026-07-01,8
8992,Deck and Fishing Hands,SA,2026-07-01,2
8993,Handypersons,SA,2026-07-01,65.33333
8994,Motor Vehicle Parts and Accessories Fitters,SA,2026-07-01,14
8995,Printing Assistants and Table Workers,SA,2026-07-01,7.33333
8996,Recycling and Rubbish Collectors,SA,2026-07-01,0.66667
8997,Vending Machine Attendants,SA,2026-07-01,0.33333
8999,Other Miscellaneous Labourers,SA,2026-07-01,294.66667
0,Western Australia Total,WA,2026-07-01,27606
1111,Chief Executives and Managing Directors,WA,2026-07-01,33.33333
1112,General Managers,WA,2026-07-01,79
1211,Aquaculture Farmers,WA,2026-07-01,0
1212,Crop Farmers,WA,2026-07-01,2.66667
1213,Livestock Farmers,WA,2026-07-01,7
1214,Mixed Crop and Livestock Farmers,WA,2026-07-01,15.33333
1311,Advertising and Sales Managers,WA,2026-07-01,446.33333
1321,Corporate Services Managers,WA,2026-07-01,67.33333
1322,Finance Managers,WA,2026-07-01,71.33333
1323,Human Resource Managers,WA,2026-07-01,68
1324,Policy and Planning Managers,WA,2026-07-01,209.66667
1325,Research and Development Managers,WA,2026-07-01,12
1331,Construction Managers,WA,2026-07-01,519.33333
1332,Engineering Managers,WA,2026-07-01,43
1333,"Importers, Exporters and Wholesalers",WA,2026-07-01,1.33333
1334,Manufacturers,WA,2026-07-01,4
1335,Production Managers,WA,2026-07-01,169
1336,"Supply, Distribution and Procurement Managers",WA,2026-07-01,65.66667
1341,Child Care Centre Managers,WA,2026-07-01,25
1342,Health and Welfare Services Managers,WA,2026-07-01,45.33333
1343,School Principals,WA,2026-07-01,16
1344,Other Education Managers,WA,2026-07-01,8
1351,ICT Managers,WA,2026-07-01,49
1399,Other Specialist Managers,WA,2026-07-01,71
1411,Cafe and Restaurant Managers,WA,2026-07-01,88.33333
1412,Caravan Park and Camping Ground Managers,WA,2026-07-01,1.33333
1413,Hotel and Motel Managers,WA,2026-07-01,58.66667
1414,Licensed Club Managers,WA,2026-07-01,5.33333
1419,Other Accommodation and Hospitality Managers,WA,2026-07-01,14.66667
1421,Retail Managers,WA,2026-07-01,448
1491,"Amusement, Fitness and Sports Centre Managers",WA,2026-07-01,31.33333
1492,Call or Contact Centre and Customer Service Managers,WA,2026-07-01,74.33333
1493,Conference and Event Organisers,WA,2026-07-01,44.66667
1494,Transport Services Managers,WA,2026-07-01,28.66667
1499,"Other Hospitality, Retail and Service Managers",WA,2026-07-01,105
2111,"Actors, Dancers and Other Entertainers",WA,2026-07-01,52
2112,Music Professionals,WA,2026-07-01,1
2113,Photographers,WA,2026-07-01,5
2114,Visual Arts and Crafts Professionals,WA,2026-07-01,0.33333
2121,"Artistic Directors, and Media Producers and Presenters",WA,2026-07-01,0.66667
2122,"Authors, and Book and Script Editors",WA,2026-07-01,11.66667
2123,"Film, Television, Radio and Stage Directors",WA,2026-07-01,8.66667
2124,Journalists and Other Writers,WA,2026-07-01,85.33333
2211,Accountants,WA,2026-07-01,361.66667
2212,"Auditors, Company Secretaries and Corporate Treasurers",WA,2026-07-01,66.66667
2221,Financial Brokers,WA,2026-07-01,22.66667
2222,Financial Dealers,WA,2026-07-01,2.66667
2223,Financial Investment Advisers and Managers,WA,2026-07-01,57
2231,Human Resource Professionals,WA,2026-07-01,353.33333
2232,ICT Trainers,WA,2026-07-01,0
2233,Training and Development Professionals,WA,2026-07-01,189
2241,"Actuaries, Mathematicians and Statisticians",WA,2026-07-01,7.33333
2242,"Archivists, Curators and Records Managers",WA,2026-07-01,10.66667
2243,Economists,WA,2026-07-01,3
2244,Intelligence and Policy Analysts,WA,2026-07-01,67.66667
2245,Land Economists and Valuers,WA,2026-07-01,7
2246,Librarians,WA,2026-07-01,5.66667
2247,Management and Organisation Analysts,WA,2026-07-01,68.66667
2249,Other Information and Organisation Professionals,WA,2026-07-01,56.33333
2251,Advertising and Marketing Professionals,WA,2026-07-01,138.66667
2252,ICT Sales Professionals,WA,2026-07-01,1.66667
2253,Public Relations Professionals,WA,2026-07-01,68
2254,Technical Sales Representatives,WA,2026-07-01,43.33333
2311,Air Transport Professionals,WA,2026-07-01,17
2312,Marine Transport Professionals,WA,2026-07-01,15
2321,Architects and Landscape Architects,WA,2026-07-01,34.33333
2322,Surveyors and Spatial Scientists,WA,2026-07-01,86.66667
2323,"Fashion, Industrial and Jewellery Designers",WA,2026-07-01,7.33333
2324,"Graphic and Web Designers, and Illustrators",WA,2026-07-01,22.33333
2325,Interior Designers,WA,2026-07-01,12
2326,Urban and Regional Planners,WA,2026-07-01,32.66667
2331,Chemical and Materials Engineers,WA,2026-07-01,9.66667
2332,Civil Engineering Professionals,WA,2026-07-01,387.66667
2333,Electrical Engineers,WA,2026-07-01,121.33333
2334,Electronics Engineers,WA,2026-07-01,8
2335,"Industrial, Mechanical and Production Engineers",WA,2026-07-01,169.33333
2336,Mining Engineers,WA,2026-07-01,452.66667
2339,Other Engineering Professionals,WA,2026-07-01,44
2341,Agricultural and Forestry Scientists,WA,2026-07-01,3.66667
2342,"Chemists, and Food and Wine Scientists",WA,2026-07-01,9.66667
2343,Environmental Scientists,WA,2026-07-01,114
2344,Geologists and Geophysicists,WA,2026-07-01,171.33333
2345,Life Scientists,WA,2026-07-01,19.66667
2346,Medical Laboratory Scientists,WA,2026-07-01,2.66667
2347,Veterinarians,WA,2026-07-01,21.66667
2349,Other Natural and Physical Science Professionals,WA,2026-07-01,22.66667
2411,Early Childhood (Pre-primary School) Teachers,WA,2026-07-01,99
2412,Primary School Teachers,WA,2026-07-01,31.33333
2413,Middle School Teachers (Aus) / Intermediate School Teachers (NZ),WA,2026-07-01,0.33333
2414,Secondary School Teachers,WA,2026-07-01,51
2415,Special Education Teachers,WA,2026-07-01,1.66667
2421,University Lecturers and Tutors,WA,2026-07-01,49
2422,Vocational Education Teachers (Aus) / Polytechnic Teachers (NZ),WA,2026-07-01,5
2491,Education Advisers and Reviewers,WA,2026-07-01,3.66667
2492,Private Tutors and Teachers,WA,2026-07-01,6.66667
2493,Teachers of English to Speakers of Other Languages,WA,2026-07-01,0
2511,Nutrition Professionals,WA,2026-07-01,11.66667
2512,Medical Imaging Professionals,WA,2026-07-01,72.33333
2513,Occupational and Environmental Health Professionals,WA,2026-07-01,261.33333
2514,Optometrists and Orthoptists,WA,2026-07-01,10
2515,Pharmacists,WA,2026-07-01,27
2519,Other Health Diagnostic and Promotion Professionals,WA,2026-07-01,8.66667
2521,Chiropractors and Osteopaths,WA,2026-07-01,0.66667
2522,Complementary Health Therapists,WA,2026-07-01,6.66667
2523,Dental Practitioners,WA,2026-07-01,69
2524,Occupational Therapists,WA,2026-07-01,162.66667
2525,Physiotherapists,WA,2026-07-01,101.66667
2526,Podiatrists,WA,2026-07-01,13.66667
2527,Audiologists and Speech Pathologists/Therapists,WA,2026-07-01,118.66667
2531,General Practitioners and Resident Medical Officers,WA,2026-07-01,359.33333
2532,Anaesthetists,WA,2026-07-01,2
2533,Specialist Physicians,WA,2026-07-01,27.33333
2534,Psychiatrists,WA,2026-07-01,17.66667
2535,Surgeons,WA,2026-07-01,3
2539,Other Medical Practitioners,WA,2026-07-01,10
2541,Midwives,WA,2026-07-01,19.66667
2542,Nurse Educators and Researchers,WA,2026-07-01,12
2543,Nurse Managers,WA,2026-07-01,29.33333
2544,Registered Nurses,WA,2026-07-01,550.66667
2611,ICT Business and Systems Analysts,WA,2026-07-01,135.33333
2612,Multimedia Specialists and Web Developers,WA,2026-07-01,3.66667
2613,Software and Applications Programmers,WA,2026-07-01,221
2621,"Database and Systems Administrators, and ICT Security Specialists",WA,2026-07-01,46.33333
2631,Computer Network Professionals,WA,2026-07-01,26.66667
2632,ICT Support and Test Engineers,WA,2026-07-01,22.66667
2633,Telecommunications Engineering Professionals,WA,2026-07-01,8
2711,Barristers,WA,2026-07-01,3
2713,Solicitors,WA,2026-07-01,129.66667
2721,Counsellors,WA,2026-07-01,58.66667
2722,Ministers of Religion,WA,2026-07-01,8.33333
